Date,Open,High,Low,Close,Adj Close,Volume
2006-01-01,62.599998,62.930000,57.119999,59.419998,52.681805,156880900
2006-02-01,59.299999,59.889999,55.250000,58.230000,51.626759,99779000
2006-03-01,58.049999,58.459999,53.200001,55.860001,49.525524,163508300
2006-04-01,56.599998,56.599998,46.560001,49.740002,44.123173,293812400
2006-05-01,49.299999,50.220001,41.439999,43.959999,38.995857,346572100
2006-06-01,44.139999,47.369999,42.900002,44.779999,39.723255,146019700
2006-07-01,44.849998,51.939999,44.290001,47.830002,42.428860,156986800
2006-08-01,47.500000,52.080002,46.500000,51.950001,46.083618,104044700
2006-09-01,51.950001,52.840000,47.910000,49.200001,43.644146,94159600
2006-10-01,49.110001,52.610001,46.610001,48.779999,43.271572,200568400
2006-11-01,49.340000,50.000000,45.119999,49.080002,43.537693,171779800
2006-12-01,49.439999,54.459999,48.490002,53.730000,47.662605,136069000
2007-01-01,54.320000,56.290001,50.759998,52.259998,46.358604,133529600
2007-02-01,52.270000,54.950001,50.509998,52.180000,46.287636,110885100
2007-03-01,52.060001,57.099998,51.240002,52.970001,46.988415,230468300
2007-04-01,53.400002,55.900002,51.250000,53.060001,47.094040,193938900
2007-05-01,52.919998,55.320000,52.000000,54.770000,48.611771,146371700
2007-06-01,54.939999,55.470001,50.700001,51.139999,45.389919,133693700
2007-07-01,51.590000,54.099998,48.130001,48.430000,42.984627,174827500
2007-08-01,48.240002,50.470001,45.820000,50.009998,44.386963,203350500
2007-09-01,50.110001,50.750000,48.000000,48.430000,42.984627,139846900
2007-10-01,48.869999,49.980000,46.590000,49.150002,43.623676,195434000
2007-11-01,48.820000,55.000000,48.119999,55.000000,48.815907,170775100
2007-12-01,54.299999,59.459999,53.900002,58.200001,51.656113,146016500
2008-01-01,57.189999,57.860001,48.119999,50.840000,45.123642,191989500
2008-02-01,50.849998,51.029999,44.000000,46.480000,41.253876,156703700
2008-03-01,46.230000,47.369999,33.570000,34.360001,30.496626,293239400
2008-04-01,34.849998,38.330002,32.500000,32.630001,28.986429,226787000
2008-05-01,32.720001,35.770000,31.490000,34.209999,30.389992,257294200
2008-06-01,34.220001,34.419998,25.500000,26.250000,23.318840,309936900
2008-07-01,26.120001,28.969999,21.200001,28.080000,24.944490,357437500
2008-08-01,27.990000,33.490002,27.440001,30.450001,27.049852,174608600
2008-09-01,30.490000,31.389999,21.000000,25.389999,22.554869,203281600
2008-10-01,25.969999,25.990000,14.510000,23.730000,21.080225,305228000
2008-11-01,23.680000,24.490000,15.190000,21.010000,18.663956,196076300
2008-12-01,21.670000,27.309999,19.049999,26.600000,23.629751,182675600
2009-01-01,26.700001,30.250000,23.770000,28.330000,25.166576,197849000
2009-02-01,28.000000,30.250000,19.420000,19.650000,17.455812,289614500
2009-03-01,19.190001,22.889999,16.180000,20.930000,18.592884,343674000
2009-04-01,20.610001,26.100000,19.850000,23.520000,20.924244,289077700
2009-05-01,23.559999,29.690001,22.740000,26.600000,23.664322,205106600
2009-06-01,26.900000,28.430000,23.230000,24.980000,22.223108,278463500
2009-07-01,25.090000,29.709999,23.690001,28.059999,24.963186,234371800
2009-08-01,28.340000,30.000000,25.420000,28.000000,24.909805,193463900
2009-09-01,27.940001,29.879999,24.520000,25.040001,22.276485,264571800
2009-10-01,24.889999,26.799999,23.500000,25.950001,23.086054,308267500
2009-11-01,26.020000,29.740000,25.639999,28.670000,25.505861,189972900
2009-12-01,29.000000,33.250000,27.299999,30.480000,27.116104,333531300
2010-01-01,31.379999,36.070000,30.969999,33.000000,29.357990,278076300
2010-02-01,33.029999,34.299999,31.389999,33.860001,30.123074,218638400
2010-03-01,34.000000,35.160000,31.930000,32.669998,29.064405,262189500
2010-04-01,32.799999,34.000000,29.620001,30.309999,26.964863,290275300
2010-05-01,30.500000,30.740000,27.969999,29.070000,25.885489,200376300
2010-06-01,29.180000,31.799999,28.309999,28.400000,25.288885,235428300
2010-07-01,28.309999,31.719999,27.129999,30.450001,27.228102,184052600
2010-08-01,30.889999,33.790001,30.820000,31.719999,28.363726,175165600
2010-09-01,32.009998,35.939999,31.840000,35.110001,31.395037,160229900
2010-10-01,35.070000,37.950001,33.939999,36.049999,32.354458,171901700
2010-11-01,36.270000,37.500000,34.500000,36.520000,32.776272,180833400
2010-12-01,37.139999,38.060001,34.939999,36.110001,32.408295,159579700
2011-01-01,36.380001,42.439999,36.369999,41.049999,36.963326,162433900
2011-02-01,41.360001,44.330002,40.900002,42.580002,38.341007,125298200
2011-03-01,42.560001,45.750000,41.459999,45.200001,40.700176,121843800
2011-04-01,45.500000,49.400002,43.299999,49.230000,44.456554,136937300
2011-05-01,49.400002,51.459999,46.970001,48.950001,44.203697,158332700
2011-06-01,48.700001,52.639999,47.570000,51.580002,46.578693,165969400
2011-07-01,51.840000,53.500000,48.110001,49.630001,44.966160,148267000
2011-08-01,50.279999,50.360001,41.270000,47.520000,43.054443,231912900
2011-09-01,47.580002,51.240002,44.090000,46.119999,41.786003,178852800
2011-10-01,45.770000,50.000000,41.320000,47.990002,43.631020,181413500
