Date,Open,High,Low,Close,Adj Close,Volume
2006-01-01,57.250000,62.720001,57.060001,59.380001,39.279953,199250500
2006-02-01,59.380001,59.799999,55.410000,56.480000,37.361591,188484800
2006-03-01,56.720001,59.290001,53.759998,57.970001,38.654453,208380900
2006-04-01,58.349998,61.939999,58.000000,61.020000,40.688190,152213700
2006-05-01,61.619999,63.650002,56.630001,59.790001,39.868019,221284800
2006-06-01,59.669998,62.980000,55.410000,62.060001,41.737335,220819100
2006-07-01,62.270000,68.470001,62.259998,65.779999,44.239159,187025100
2006-08-01,65.720001,68.239998,64.150002,64.400002,43.311043,182220800
2006-09-01,64.720001,67.150002,60.720001,64.860001,43.962345,196629800
2006-10-01,64.900002,68.500000,62.220001,67.199997,45.548389,198843400
2006-11-01,67.199997,72.959999,66.510002,72.320000,49.018772,185434400
2006-12-01,72.330002,76.199997,71.830002,73.529999,50.209881,152610700
2007-01-01,72.769997,73.440002,68.480003,72.879997,49.766022,192732400
2007-02-01,73.250000,74.959999,68.019997,68.519997,46.788795,183737800
2007-03-01,67.320000,74.980003,64.989998,73.959999,50.866673,236539500
2007-04-01,74.050003,79.070000,74.050003,77.790001,53.500778,181481200
2007-05-01,77.970001,83.559998,77.419998,81.489998,56.045509,204363600
2007-06-01,81.760002,85.190002,79.120003,84.239998,58.356106,195062800
2007-07-01,84.699997,95.000000,83.599998,85.260002,59.062702,235495900
2007-08-01,84.769997,89.500000,78.250000,87.760002,60.794529,292087500
2007-09-01,87.190002,95.500000,85.910004,93.580002,65.285553,184632700
2007-10-01,93.300003,94.529999,86.720001,91.510002,63.841393,212337600
2007-11-01,90.050003,91.480003,81.919998,87.769997,61.232197,230790200
2007-12-01,87.099998,95.199997,86.739998,93.330002,65.548935,161828900
2008-01-01,93.959999,95.209999,76.400002,83.250000,58.469410,280771300
2008-02-01,84.709999,89.290001,76.510002,86.660004,60.864391,264047100
2008-03-01,86.379997,89.000000,80.870003,85.360001,60.383064,256239300
2008-04-01,85.080002,97.279999,84.570000,96.150002,68.015854,236055600
2008-05-01,94.860001,104.629997,93.430000,99.150002,70.138016,278381200
2008-06-01,98.820000,102.150002,95.529999,99.129997,70.593437,272784700
2008-07-01,98.260002,100.000000,81.459999,84.559998,60.217701,350454500
2008-08-01,83.980003,89.099998,80.849998,86.320000,61.471046,265905400
2008-09-01,84.489998,89.750000,77.500000,82.480003,59.180775,359297300
2008-10-01,81.510002,83.699997,55.500000,74.599998,53.526745,559132000
2008-11-01,73.440002,80.000000,64.269997,79.010002,56.690975,404340000
2008-12-01,76.500000,81.919998,68.220001,73.970001,53.534317,392060500
2009-01-01,74.230003,78.449997,68.000000,70.519997,51.037453,299215300
2009-02-01,69.519997,75.559998,60.570000,60.709999,43.937653,306343300
2009-03-01,59.369999,70.919998,56.119999,67.239998,49.111584,388024700
2009-04-01,66.000000,71.290001,63.060001,66.099998,48.278938,257762000
2009-05-01,66.059998,70.940002,63.570000,66.669998,48.695267,255075000
2009-06-01,67.800003,72.750000,65.220001,66.250000,48.856548,279382000
2009-07-01,66.930000,69.690002,60.880001,69.470001,51.231148,249912200
2009-08-01,70.260002,71.500000,66.059998,69.940002,51.577774,200750700
2009-09-01,69.690002,73.370003,67.959999,70.430000,52.458889,195315600
2009-10-01,70.400002,78.500000,67.870003,76.540001,57.009842,220554700
2009-11-01,76.860001,79.820000,75.559998,78.040001,58.127090,179018400
2009-12-01,79.099998,79.419998,76.190002,76.989998,57.849743,170004300
2010-01-01,78.199997,81.089996,71.750000,72.120003,54.190456,207150500
2010-02-01,72.699997,74.580002,69.550003,72.300003,54.325695,229392800
2010-03-01,72.629997,76.139999,72.389999,75.830002,57.523468,215133500
2010-04-01,76.400002,83.139999,76.339996,81.440002,61.779102,207104600
2010-05-01,81.959999,83.410004,70.800003,73.870003,56.036621,298278800
2010-06-01,73.559998,77.250000,67.800003,67.860001,51.958187,295860300
2010-07-01,68.190002,76.370003,66.830002,76.209999,58.351490,233122800
2010-08-01,77.620003,79.480003,72.570000,74.080002,56.720650,197948600
2010-09-01,75.360001,82.190002,75.239998,81.050003,62.637707,168273400
2010-10-01,81.889999,85.790001,80.680000,82.599998,63.835575,177635700
2010-11-01,83.150002,86.190002,80.410004,80.970001,62.575874,213965000
2010-12-01,82.150002,92.389999,81.750000,91.250000,71.123985,157936600
2011-01-01,91.660004,95.190002,90.120003,94.930000,73.992340,150552000
2011-02-01,95.629997,103.940002,95.169998,103.750000,80.866997,181393300
2011-03-01,104.070000,109.650002,97.599998,107.489998,84.412247,206698800
2011-04-01,108.290001,109.940002,103.040001,109.440002,85.943604,132781700
2011-05-01,109.480003,109.580002,99.610001,104.910004,82.386192,170799200
2011-06-01,104.730003,104.949997,97.000000,102.839996,81.385086,175644000
2011-07-01,102.709999,109.750000,102.010002,104.019997,82.318916,142457300
2011-08-01,106.080002,106.129997,87.300003,98.839996,78.219589,314157800
2011-09-01,99.010002,100.580002,88.559998,92.589996,73.860527,233101200
2011-10-01,91.930000,110.010002,86.680000,105.050003,83.800079,207893500
2011-11-01,101.470001,109.000000,92.290001,102.820000,82.021164,224716300
2011-12-01,102.820000,108.489998,99.320000,106.400002,85.547981,159952000
2012-01-01,108.739998,110.989998,102.080002,103.120003,82.910797,157208700
2012-02-01,104.419998,110.919998,102.680000,109.120003,87.734924,130980800
2012-03-01,109.169998,112.279999,104.849998,107.209999,86.859917,146979700
2012-04-01,106.849998,108.790001,100.510002,106.559998,86.333298,119736700
2012-05-01,106.739998,108.790001,96.680000,98.309998,79.649254,162164600
2012-06-01,96.650002,105.510002,95.730003,105.500000,86.243767,157272500
2012-07-01,105.589996,110.820000,103.290001,109.580002,89.579086,134265900
2012-08-01,109.720001,113.870003,108.470001,112.160004,91.688171,112997400
2012-09-01,112.029999,118.529999,110.589996,116.559998,96.047897,117894900
2012-10-01,116.919998,118.379997,109.029999,110.239998,90.840065,129445500
2012-11-01,110.019997,111.690002,100.660004,105.690002,87.090759,128417700
2012-12-01,106.000000,111.110001,103.940002,108.139999,89.877975,125418100
2013-01-01,110.269997,117.500000,108.739998,115.150002,95.704170,119425000
2013-02-01,115.839996,117.889999,113.500000,117.150002,97.366394,100812400
2013-03-01,116.730003,121.559998,115.949997,118.820000,99.523232,114533700
2013-04-01,118.989998,122.010002,114.120003,122.010002,102.195160,132668800
2013-05-01,121.250000,127.400002,120.050003,122.750000,102.814987,155415300
2013-06-01,122.349998,124.120003,116.019997,118.339996,99.920547,123699600
2013-07-01,118.349998,127.830002,118.000000,125.889999,106.295395,104612700
2013-08-01,126.489998,126.660004,117.220001,120.430000,101.685257,114101300
2013-09-01,121.339996,126.430000,119.010002,121.500000,103.436188,102704300
2013-10-01,121.269997,122.010002,114.440002,119.959999,102.125153,141320900
2013-11-01,119.040001,124.190002,117.000000,122.440002,104.236443,120679900
2013-12-01,122.870003,125.650002,118.250000,124.910004,107.232155,116195800
2014-01-01,124.459999,125.320000,111.110001,111.629997,95.831581,131342300
2014-02-01,112.349998,116.739998,109.269997,115.330002,99.007942,144016100
2014-03-01,114.790001,119.620003,113.680000,118.910004,102.988037,131053700
2014-04-01,119.150002,127.269997,116.500000,125.519997,108.712952,130384400
2014-05-01,125.660004,126.779999,121.650002,122.790001,106.348511,103880000
2014-06-01,122.930000,133.570007,121.720001,130.550003,114.034622,132581600
2014-07-01,130.940002,135.100006,128.029999,129.240005,112.890350,101737500
2014-08-01,127.760002,129.529999,124.580002,129.449997,113.073784,91354100
2014-09-01,129.199997,129.380005,118.660004,119.320000,105.111153,130169500
2014-10-01,118.800003,120.169998,106.650002,119.949997,105.666130,197236600
2014-11-01,119.830002,119.970001,108.430000,108.870003,95.905556,130610800
2014-12-01,109.379997,114.820000,100.150002,112.180000,99.737846,221038700
2015-01-01,111.629997,113.000000,98.879997,102.529999,91.158142,208880600
2015-02-01,103.980003,112.930000,102.970001,106.680000,94.847847,147984500
2015-03-01,106.320000,107.690002,100.660004,104.980003,94.253395,170072300
2015-04-01,105.769997,112.199997,104.080002,111.059998,99.712151,129543400
2015-05-01,110.279999,110.800003,102.379997,103.000000,92.475700,132823700
2015-06-01,103.470001,103.750000,96.220001,96.470001,87.475990,158712800
2015-07-01,96.300003,96.669998,88.010002,88.480003,80.230919,184572400
2015-08-01,87.279999,87.330002,69.580002,80.989998,73.439209,287788200
