Date,Open,High,Low,Close,Adj Close,Volume
2006-01-01,10.848750,11.020000,10.075000,10.118750,8.602860,347512800
2006-02-01,10.156250,10.978750,10.151250,10.847500,9.222435,252378400
2006-03-01,10.831250,11.005000,10.503750,10.637500,9.043894,318510400
2006-04-01,10.637500,10.732500,10.045000,10.230000,8.713335,206466400
2006-05-01,10.253750,10.387500,9.673750,10.038750,8.550441,267000000
2006-06-01,10.051250,10.621250,9.862500,10.125000,8.623903,326280000
2006-07-01,10.131250,10.218750,9.750000,9.875000,8.427147,315201600
2006-08-01,9.875000,10.118750,9.440000,10.095000,8.614893,421105600
2006-09-01,10.095000,11.113750,9.982500,10.952500,9.346668,450955200
2006-10-01,10.871250,11.758750,10.863750,11.485000,9.819898,259665600
2006-11-01,11.512500,12.412500,11.322500,12.368750,10.575521,213671200
2006-12-01,12.337500,12.650000,11.848750,12.378750,10.584070,258766400
2007-01-01,12.250000,12.543750,11.865000,12.351250,10.580496,273166400
2007-02-01,12.327500,13.612500,12.305000,13.058750,11.186560,283613600
2007-03-01,12.887500,13.762500,12.771250,13.282500,11.378233,329332800
2007-04-01,13.350000,13.775000,13.200000,13.465000,11.555017,203464800
2007-05-01,13.465000,14.280000,13.085000,14.187500,12.175031,259559600
2007-06-01,14.187500,14.815000,12.967500,14.572500,12.505418,389084000
2007-07-01,14.675000,15.087500,13.860000,14.112500,12.151019,319975200
2007-08-01,14.302500,14.657500,13.000000,14.085000,12.127339,346503200
2007-09-01,14.010000,15.247500,13.537500,14.665000,12.626729,291098800
2007-10-01,14.697500,16.642500,14.650000,16.565001,14.310373,353234800
2007-11-01,16.485001,16.547501,15.227500,16.412500,14.178634,233026000
2007-12-01,16.237499,16.982500,15.560000,16.059999,13.874108,233625200
2008-01-01,16.080000,16.174999,12.875000,15.332500,13.291988,419696000
2008-02-01,15.410000,15.750000,14.877500,15.050000,13.047087,240372800
2008-03-01,15.060000,17.650000,14.175000,17.000000,14.737575,388726800
2008-04-01,17.150000,17.500000,16.297501,16.700001,14.532463,292848000
2008-05-01,16.700001,17.219999,16.020000,17.092501,14.874018,262823600
2008-06-01,17.067499,17.570000,14.407500,14.902500,12.968266,380941200
2008-07-01,14.900000,15.107500,13.660000,14.670000,12.809306,398798800
2008-08-01,14.605000,16.200001,14.437500,15.152500,13.230606,239295600
2008-09-01,15.390000,17.000000,14.617500,16.725000,14.603659,429137200
2008-10-01,16.549999,16.754999,11.617500,14.407500,12.627011,580011200
2008-11-01,14.337500,14.625000,10.670000,13.312500,11.667332,379518400
2008-12-01,13.067500,14.332500,11.770000,12.750000,11.174343,364402400
2009-01-01,12.737500,13.500000,10.885000,11.312500,9.962383,280087600
2009-02-01,11.142500,12.280000,10.020000,10.382500,9.143373,289726800
2009-03-01,10.207500,12.072500,9.560000,11.722500,10.323446,412890800
2009-04-01,11.545000,14.075000,11.410000,13.117500,11.620234,287046000
2009-05-01,13.217500,14.285000,12.190000,14.262500,12.634538,309504000
2009-06-01,14.465000,14.987500,12.540000,12.945000,11.467422,379703200
2009-07-01,13.035000,14.442500,12.647500,14.160000,12.597880,297748000
2009-08-01,14.245000,14.567500,13.700000,13.847500,12.319857,269588000
2009-09-01,13.725000,16.237499,13.305000,16.174999,14.390588,426029200
2009-10-01,16.000000,16.587500,15.270000,15.545000,13.895251,302178800
2009-11-01,15.585000,16.584999,15.450000,16.222500,14.500852,175682400
2009-12-01,16.317499,16.655001,15.437500,16.517500,14.764543,214435200
2010-01-01,16.514999,16.517500,15.737500,15.937500,14.305202,183847600
2010-02-01,15.992500,16.962500,15.222500,16.900000,15.169124,196404000
2010-03-01,16.977501,18.837500,16.815001,18.375000,16.493053,245335600
2010-04-01,18.490000,19.632500,18.264999,18.977501,17.102112,199108000
2010-05-01,19.002501,19.637501,16.747499,18.094999,16.306820,370556400
2010-06-01,17.860001,18.980000,16.825001,16.887501,15.218650,306146800
2010-07-01,16.972500,18.527500,16.584999,18.410000,16.652287,268348800
2010-08-01,18.597500,18.750000,17.080000,17.500000,15.829167,221693200
2010-09-01,17.782499,20.424999,17.705000,20.035000,18.122135,283139600
2010-10-01,20.240000,20.850000,19.760000,20.360001,18.485306,222612800
2010-11-01,20.469999,21.742500,20.065001,21.532499,19.549841,189888800
2010-12-01,21.870001,23.122499,21.280001,21.355000,19.388680,212482800
2011-01-01,21.457500,21.645000,20.252501,20.620001,18.787823,181603600
2011-02-01,20.687500,22.290001,20.655001,22.257500,20.279818,177180400
2011-03-01,22.412500,22.780001,17.357500,18.924999,17.243422,425141200
2011-04-01,18.985001,20.682501,18.955000,20.580000,18.817417,223100800
2011-05-01,20.695000,21.632500,20.352501,21.112499,19.304310,197235200
2011-06-01,21.084999,22.645000,19.860001,22.495001,20.568409,337338800
2011-07-01,22.412500,23.557501,22.137501,22.537500,20.685316,241526400
2011-08-01,22.605000,22.615000,19.245001,21.662500,19.882223,346141200
