Date,Open,High,Low,Close,Adj Close,Volume
2006-01-01,25.190001,26.629999,21.100000,21.260000,14.921310,1852525400
2006-02-01,21.240000,21.680000,19.879999,20.600000,14.458090,1590202000
2006-03-01,20.730000,21.000000,19.309999,19.459999,13.722710,1935500400
2006-04-01,19.680000,20.270000,18.600000,19.980000,14.089405,1498496500
2006-05-01,20.059999,20.219999,17.740000,18.020000,12.707257,1676106300
2006-06-01,18.049999,19.360001,16.750000,19.000000,13.467079,1609055300
2006-07-01,19.270000,19.389999,16.840000,18.000000,12.758284,1271383700
2006-08-01,17.889999,20.000000,17.219999,19.570000,13.871085,1287884000
2006-09-01,19.900000,20.950001,19.030001,20.570000,14.663242,1396655300
2006-10-01,20.559999,22.030001,20.170000,21.340000,15.212138,1587909000
2006-11-01,21.370001,22.500000,20.320000,21.400000,15.254898,1182225800
2006-12-01,21.320000,21.450001,20.030001,20.250000,14.505273,909179000
2007-01-01,20.450001,22.299999,20.139999,20.959999,15.013854,1614851100
2007-02-01,20.980000,21.670000,19.799999,19.860001,14.225917,1175995900
2007-03-01,19.520000,19.799999,18.750000,19.129999,13.776334,1380681800
2007-04-01,19.150000,22.299999,19.030001,21.500000,15.483068,1477884000
2007-05-01,21.559999,23.139999,21.450001,22.180000,15.972772,1282004400
2007-06-01,22.340000,24.450001,21.290001,23.740000,17.184744,1332613900
2007-07-01,23.879999,26.520000,23.530001,23.620001,17.097874,1499628800
2007-08-01,23.559999,25.799999,22.090000,25.750000,18.639729,1533784300
2007-09-01,25.820000,26.430000,24.600000,25.860001,18.806812,1186023200
2007-10-01,26.040001,26.980000,25.160000,26.900000,19.563150,1566472800
2007-11-01,26.700001,27.540001,24.320000,26.080000,18.966803,1368224000
2007-12-01,26.030001,27.990000,25.379999,26.660000,19.470707,943306700
2008-01-01,26.280001,26.340000,18.049999,21.100000,15.410049,2466431600
2008-02-01,21.400000,21.820000,19.500000,19.969999,14.584771,1461654100
2008-03-01,20.059999,22.450001,19.440001,21.180000,15.562441,1355904700
2008-04-01,21.510000,23.020000,20.500000,22.260000,16.355989,1281765800
2008-05-01,22.360001,25.290001,22.360001,23.180000,17.031984,1143725900
2008-06-01,23.049999,24.000000,21.219999,21.480000,15.877134,1135974600
2008-07-01,21.290001,22.620001,19.709999,22.190001,16.401939,1379893000
