Date,Open,High,Low,Close,Adj Close,Volume
2006-01-01,34.290001,36.310001,33.200001,35.009998,24.513916,172586800
2006-02-01,35.009998,36.750000,34.889999,34.910000,24.443895,101717900
2006-03-01,35.000000,35.250000,34.110001,34.360001,24.058792,112047900
2006-04-01,34.450001,35.570000,33.709999,34.570000,24.205833,106187800
2006-05-01,34.639999,35.990002,32.619999,33.169998,23.225559,120458500
2006-06-01,32.970001,34.599998,31.730000,33.599998,23.526640,131708100
2006-07-01,33.700001,35.500000,32.750000,35.389999,24.779997,109918200
2006-08-01,35.200001,36.250000,34.220001,35.900002,25.137094,97181000
2006-09-01,36.250000,40.060001,36.009998,39.119999,27.391735,182563500
2006-10-01,39.119999,42.480000,38.950001,41.919998,29.352285,426927400
2006-11-01,42.150002,42.259998,40.790001,41.970001,29.387306,163643700
2006-12-01,42.180000,44.680000,41.700001,44.330002,31.797388,102668500
2007-01-01,43.650002,45.060001,42.540001,44.349998,31.811735,140837800
2007-02-01,44.259998,46.209999,43.380001,43.689999,31.338324,108331900
2007-03-01,43.490002,45.490002,42.310001,45.049999,32.313831,140190900
2007-04-01,44.279999,49.700001,44.259998,48.279999,34.630669,145227100
2007-05-01,48.209999,52.580002,48.209999,50.549999,36.258926,190214400
2007-06-01,50.560001,52.880001,50.020000,50.759998,36.409542,151087700
2007-07-01,51.189999,53.220001,47.860001,47.869999,34.336578,152476800
2007-08-01,47.680000,51.880001,46.639999,49.250000,35.326439,184713500
2007-09-01,49.130001,55.730000,48.810001,54.470001,39.070690,184427200
2007-10-01,54.750000,59.849998,54.669998,59.750000,42.857983,169180500
2007-11-01,59.349998,59.919998,56.240002,58.470001,41.939846,210604500
2007-12-01,58.450001,63.689999,58.099998,58.910000,43.366642,145737700
2008-01-01,59.480000,59.480000,49.360001,53.580002,39.442974,322895900
2008-02-01,53.669998,57.070000,52.849998,54.110001,39.833122,173118000
2008-03-01,53.980000,56.509998,52.000000,55.770000,41.335289,176502600
2008-04-01,56.040001,60.599998,55.139999,59.580002,44.159176,162566400
2008-05-01,59.540001,61.759998,57.310001,59.320000,43.966454,130719300
2008-06-01,59.119999,60.410000,55.169998,56.220001,41.668823,170062300
2008-07-01,55.869999,61.209999,55.700001,59.790001,44.603298,199976900
2008-08-01,59.830002,67.000000,59.439999,62.000000,46.251949,187320500
2008-09-01,62.389999,65.470001,59.560001,61.700001,46.307888,235712800
2008-10-01,61.180000,64.019997,45.790001,57.930000,43.478359,340794300
2008-11-01,58.410000,58.980000,51.150002,58.750000,44.093796,222422600
2008-12-01,58.070000,63.990002,55.439999,62.189999,47.090088,231622200
2009-01-01,62.380001,64.459999,56.410000,58.020000,43.932571,207220100
2009-02-01,57.619999,59.770000,51.500000,52.250000,39.563545,201057500
2009-03-01,51.799999,56.090000,50.439999,54.570000,41.704338,279642900
2009-04-01,54.299999,57.270000,53.029999,53.290001,40.726120,181800100
2009-05-01,53.209999,59.029999,51.759998,58.990002,45.082256,206996500
2009-06-01,59.180000,61.009998,56.040001,57.490002,43.935905,189413700
2009-07-01,57.650002,59.590000,54.919998,55.060001,42.426632,222682600
2009-08-01,55.110001,57.220001,54.430000,56.240002,43.335884,184050500
2009-09-01,56.049999,57.669998,53.880001,57.070000,44.363506,213399900
2009-10-01,56.990002,60.599998,56.029999,58.610001,45.560638,200713800
2009-11-01,58.840000,64.750000,58.599998,63.250000,49.167538,164171600
2009-12-01,63.639999,64.050003,60.040001,62.439999,48.955666,153243600
2010-01-01,62.630001,64.779999,61.060001,62.430000,48.947834,158366700
2010-02-01,62.830002,65.750000,62.540001,63.849998,50.061157,150643900
2010-03-01,63.980000,67.489998,63.250000,66.720001,52.755993,153461200
2010-04-01,67.059998,71.709999,67.059998,70.589996,55.816025,135971400
2010-05-01,70.879997,71.839996,65.550003,66.870003,52.874596,185467000
2010-06-01,66.230003,70.580002,65.800003,65.870003,52.521503,149278100
2010-07-01,66.720001,71.540001,65.309998,69.730003,55.599289,133382100
2010-08-01,70.500000,74.070000,69.839996,73.059998,58.254467,129701400
2010-09-01,73.919998,76.260002,73.660004,74.510002,59.855545,139333600
2010-10-01,75.040001,79.900002,74.400002,77.769997,62.474384,110920200
2010-11-01,78.059998,79.849998,77.120003,78.300003,62.900146,118058200
2010-12-01,79.139999,80.940002,75.940002,76.760002,62.145691,114256400
2011-01-01,77.099998,77.589996,72.139999,73.669998,59.643990,233975300
2011-02-01,74.220001,76.449997,73.080002,75.680000,61.271309,135858400
2011-03-01,75.709999,77.250000,72.889999,76.089996,62.106968,143318900
2011-04-01,76.300003,78.589996,75.660004,78.309998,63.918995,97983500
2011-05-01,78.400002,83.080002,78.199997,81.540001,66.555420,120036800
2011-06-01,81.470001,84.910004,80.000000,84.320000,69.337669,128508800
2011-07-01,84.160004,89.570000,84.150002,86.480003,71.113884,117018200
2011-08-01,87.489998,91.220001,82.010002,90.410004,74.345573,200669000
2011-09-01,90.269997,91.089996,83.650002,87.820000,72.704269,165750900
2011-10-01,87.430000,93.839996,83.739998,92.849998,76.868492,138108100
2011-11-01,92.309998,95.540001,91.220001,95.519997,79.078903,109863900
2011-12-01,95.440002,101.000000,94.820000,100.330002,83.685806,110500700
2012-01-01,101.330002,102.220001,97.699997,99.050003,82.618149,120351800
2012-02-01,99.459999,101.290001,98.260002,99.279999,82.809990,88933500
2012-03-01,99.279999,100.440002,95.129997,98.099998,82.400475,136419600
2012-04-01,97.820000,99.500000,94.129997,97.449997,81.854500,132852000
2012-05-01,97.230003,98.010002,89.260002,89.339996,75.042404,132371000
2012-06-01,87.470001,90.760002,85.919998,88.529999,74.944214,153888700
2012-07-01,88.410004,93.320000,87.620003,89.360001,75.646843,125472600
2012-08-01,89.489998,90.430000,86.150002,89.489998,75.756889,116808900
2012-09-01,89.510002,94.000000,88.709999,91.750000,78.281303,98697200
2012-10-01,92.110001,94.160004,86.370003,86.800003,74.057968,135455700
2012-11-01,87.000000,88.129997,83.309998,87.040001,74.262733,133363500
2012-12-01,87.419998,90.849998,86.269997,88.209999,75.936783,114044000
2013-01-01,89.400002,95.290001,89.250000,95.290001,82.031693,110374200
2013-02-01,95.580002,96.779999,93.190002,95.900002,82.556816,98048800
2013-03-01,95.680000,99.779999,94.870003,99.690002,86.511810,92727700
2013-04-01,99.410004,103.699997,98.379997,102.139999,88.637932,102269300
