Date,Open,High,Low,Close,Adj Close,Volume
2006-01-01,77.760002,79.830002,71.959999,72.750000,53.761494,62966600
2006-02-01,72.300003,74.660004,70.300003,73.589996,54.382248,56144800
2006-03-01,74.190002,78.739998,71.540001,75.690002,56.287857,69525500
2006-04-01,75.970001,85.900002,75.760002,85.430000,63.531128,74722900
2006-05-01,85.510002,88.349998,82.589996,83.660004,62.214855,66865200
2006-06-01,83.660004,85.230003,78.610001,80.769997,60.385826,59995700
2006-07-01,81.150002,81.599998,67.050003,70.400002,52.632942,127175600
2006-08-01,70.000000,72.000000,68.180000,71.699997,53.604855,77912000
2006-09-01,71.739998,75.370003,70.589996,74.419998,55.999718,63929200
2006-10-01,74.699997,80.879997,73.000000,78.839996,59.325706,61557000
2006-11-01,78.830002,81.949997,78.120003,81.459999,61.297211,49316900
2006-12-01,81.550003,81.550003,77.349998,77.930000,58.974297,59004100
2007-01-01,77.529999,79.879997,73.089996,74.300003,56.227253,69810800
2007-02-01,74.750000,77.430000,73.519997,74.080002,56.060783,82014000
2007-03-01,74.000000,78.160004,72.900002,76.430000,58.203972,83454100
2007-04-01,76.440002,83.250000,75.910004,82.769997,63.032074,76926300
2007-05-01,82.769997,89.029999,82.160004,87.959999,66.984467,87362900
2007-06-01,87.949997,88.489998,84.400002,86.790001,66.463676,67679800
2007-07-01,87.290001,92.320000,87.070000,88.919998,68.094833,78773800
2007-08-01,88.940002,91.510002,83.209999,90.989998,69.680031,95588700
2007-09-01,90.959999,93.980003,87.209999,93.580002,72.054436,65166600
2007-10-01,93.839996,97.000000,84.080002,86.360001,66.495193,98091500
2007-11-01,86.070000,86.279999,78.980003,83.260002,64.108269,99222200
2007-12-01,83.430000,88.699997,81.599998,84.320000,65.308136,70075800
2008-01-01,84.239998,84.760002,72.050003,79.650002,61.691101,110132700
2008-02-01,79.790001,81.650002,77.820000,78.400002,60.722954,67783000
2008-03-01,78.160004,81.680000,75.239998,79.150002,61.690155,84367000
2008-04-01,79.610001,83.220001,76.459999,76.900002,59.936481,87562900
2008-05-01,76.940002,79.889999,75.500000,77.559998,60.450874,76437900
2008-06-01,77.410004,77.610001,68.610001,69.589996,54.591068,98023400
2008-07-01,68.660004,72.769997,67.260002,70.389999,55.218632,111622500
2008-08-01,70.529999,74.680000,69.349998,71.599998,56.167835,78918100
2008-09-01,72.379997,74.709999,65.510002,68.309998,53.965328,139001400
2008-10-01,67.669998,68.309998,50.009998,64.300003,50.797409,226637300
2008-11-01,63.560001,67.470001,56.250000,66.930000,52.875118,149733100
2008-12-01,64.949997,66.250000,53.590000,57.540001,45.825512,145711300
2009-01-01,57.549999,59.810001,52.310001,53.790001,42.838974,103623600
2009-02-01,52.790001,54.660000,45.169998,45.459999,36.204865,130140500
2009-03-01,44.619999,51.130001,40.869999,49.720001,40.028072,157046900
2009-04-01,48.950001,58.980000,48.720001,57.599998,46.372028,116948000
2009-05-01,57.560001,60.230000,55.230000,57.099998,45.969486,89372800
2009-06-01,57.900002,61.459999,56.610001,60.099998,48.806580,96293200
2009-07-01,60.310001,71.389999,57.810001,70.519997,57.268555,108891900
2009-08-01,71.800003,73.500000,69.260002,72.099998,58.551647,87303100
2009-09-01,71.809998,76.000000,69.889999,73.800003,60.369865,72538600
2009-10-01,73.559998,79.250000,71.620003,73.570000,60.181717,82528000
2009-11-01,73.860001,79.000000,73.349998,77.440002,63.347443,59750400
2009-12-01,77.849998,84.320000,76.000000,82.669998,68.066330,80368700
2010-01-01,83.089996,85.169998,79.110001,80.489998,66.271439,75208100
2010-02-01,80.839996,81.760002,77.250000,80.150002,65.991470,75020400
2010-03-01,80.570000,84.500000,80.349998,83.570000,69.259224,91066100
2010-04-01,83.870003,90.250000,82.690002,88.669998,73.485847,96407000
2010-05-01,89.190002,90.519997,68.959999,79.309998,65.728699,109573600
2010-06-01,78.720001,83.000000,72.720001,78.989998,65.875122,114407500
