Date,Open,High,Low,Close,Adj Close,Volume
2006-01-01,23.650000,26.340000,23.600000,25.680000,15.791544,711994100
2006-02-01,25.750000,26.840000,24.950001,26.190001,16.105156,581436500
2006-03-01,26.100000,26.600000,24.830000,24.920000,15.471658,530702200
2006-04-01,25.090000,25.440001,24.180000,25.330000,15.726205,443093300
2006-05-01,25.500000,25.719999,23.520000,23.660000,14.689384,565346100
2006-06-01,23.830000,24.410000,22.510000,23.469999,14.709808,617436100
2006-07-01,23.540001,26.660000,22.160000,25.990000,16.289217,591081000
2006-08-01,26.040001,27.879999,25.320000,27.559999,17.273222,626921500
2006-09-01,27.790001,28.580000,27.320000,28.360001,17.939190,481907400
2006-10-01,28.200001,28.600000,26.379999,26.650000,16.857527,749233500
2006-11-01,26.700001,27.879999,25.000000,27.490000,17.388872,827357100
2006-12-01,27.610001,27.860001,23.500000,25.900000,16.528471,1097185000
2007-01-01,26.150000,27.410000,25.780001,26.240000,16.745449,720652600
2007-02-01,26.389999,27.000000,24.940001,24.959999,15.928599,601678700
2007-03-01,24.850000,25.959999,24.549999,25.260000,16.296192,780806700
2007-04-01,25.230000,27.240000,25.230000,26.459999,17.070358,743933500
2007-05-01,26.360001,27.629999,26.280001,27.490000,17.734850,753994500
2007-06-01,27.530001,27.730000,25.309999,25.570000,16.672974,879022500
2007-07-01,25.700001,26.150000,23.500000,23.510000,15.329747,933954300
2007-08-01,23.510000,25.000000,23.129999,24.840000,16.196974,1024874400
2007-09-01,24.780001,25.170000,23.850000,24.430000,16.121639,700223000
2007-10-01,24.450001,25.709999,23.360001,24.610001,16.240417,826364200
2007-11-01,24.580000,24.600000,22.240000,23.760000,15.679502,912250300
2007-12-01,23.620001,24.500000,22.690001,22.730000,15.183797,720239600
2008-01-01,22.760000,24.240000,21.559999,23.360001,15.604641,1081325900
2008-02-01,23.400000,23.790001,22.030001,22.280001,14.883193,779697000
2008-03-01,22.420000,22.440001,20.190001,20.930000,14.178999,821094300
2008-04-01,21.049999,21.600000,19.790001,20.110001,13.623488,960214200
2008-05-01,20.170000,20.650000,19.160000,19.360001,13.115406,969121200
2008-06-01,19.430000,19.459999,17.120001,17.469999,12.023444,1259640100
2008-07-01,17.430000,19.250000,17.260000,18.670000,12.849321,1026035500
2008-08-01,18.809999,20.129999,18.530001,19.110001,13.152148,780970800
2008-09-01,19.299999,19.590000,17.160000,18.440001,12.900476,1158576300
2008-10-01,18.260000,19.389999,14.310000,17.709999,12.389776,1828731700
2008-11-01,17.850000,18.450001,14.260000,16.430000,11.494297,1022153500
2008-12-01,16.180000,17.969999,15.200000,17.709999,12.608942,988459900
2009-01-01,17.879999,18.480000,14.500000,14.580000,10.380486,1312065400
2009-02-01,14.630000,15.380000,12.280000,12.310000,8.764318,1235414600
2009-03-01,12.080000,14.990000,11.620000,13.620000,9.905531,1637878100
2009-04-01,13.590000,14.270000,12.750000,13.360000,9.716440,1278181100
2009-05-01,13.390000,15.600000,13.250000,15.190000,11.047359,1132811000
2009-06-01,15.360000,15.450000,13.940000,15.000000,11.032794,1179872800
2009-07-01,14.970000,16.660000,14.110000,15.930000,11.716826,1158252500
2009-08-01,16.120001,16.980000,15.540000,16.700001,12.283176,842613400
2009-09-01,16.540001,16.940001,15.950000,16.549999,12.295266,919217600
2009-10-01,16.500000,18.430000,16.070000,17.030001,12.651868,1493897500
2009-11-01,17.049999,18.900000,16.719999,18.170000,13.498789,949792900
2009-12-01,18.540001,18.990000,17.629999,18.190001,13.642889,937748100
2010-01-01,18.270000,20.360001,18.240000,18.660000,13.995397,1014747000
2010-02-01,18.790001,19.330000,17.430000,17.549999,13.162875,1212918600
2010-03-01,17.610001,17.879999,16.799999,17.150000,12.984342,1423630600
2010-04-01,17.209999,17.330000,16.330000,16.719999,12.658788,1456510100
2010-05-01,16.799999,17.389999,14.750000,15.230000,11.530701,1684690000
2010-06-01,15.160000,15.600000,14.170000,14.260000,10.910089,1274977800
2010-07-01,14.290000,15.440000,14.000000,15.000000,11.476248,1031865200
2010-08-01,15.160000,16.600000,15.100000,15.910000,12.172474,1210988000
2010-09-01,16.129999,17.500000,16.070000,17.170000,13.282803,902766700
2010-10-01,17.250000,17.900000,16.860001,17.420000,13.476203,930284000
2010-11-01,17.629999,17.840000,16.250000,16.299999,12.609765,875729500
2010-12-01,16.490000,17.700001,16.420000,17.510000,13.685876,854063500
2011-01-01,17.700001,18.760000,17.620001,18.219999,14.240813,1114064700
2011-02-01,18.490000,19.389999,18.459999,19.240000,15.038052,918303700
2011-03-01,19.350000,20.570000,18.969999,20.309999,16.041290,1218679200
2011-04-01,20.350000,21.059999,19.100000,20.969999,16.562574,924103700
2011-05-01,21.139999,21.450001,20.070000,21.450001,16.941690,948835400
2011-06-01,21.340000,21.450001,20.030001,20.600000,16.427845,966550100
2011-07-01,20.500000,20.950001,19.049999,19.250000,15.351260,853540100
2011-08-01,19.440001,19.459999,16.629999,18.980000,15.135944,1502956500
2011-09-01,18.910000,19.150000,17.299999,17.680000,14.256422,1002598100
2011-10-01,17.690001,19.950001,17.049999,19.260000,15.530463,899774000
2011-11-01,19.150000,20.150000,18.150000,20.070000,16.183617,1057244200
2011-12-01,20.030001,21.900000,19.730000,21.639999,17.625233,909964100
2012-01-01,21.860001,22.170000,21.219999,21.400000,17.429762,948313900
2012-02-01,21.250000,21.530001,20.750000,21.129999,17.209852,670496500
2012-03-01,21.070000,22.799999,21.049999,22.650000,18.639477,771001600
2012-04-01,22.540001,23.299999,21.770000,22.900000,18.845209,844240400
2012-05-01,22.629999,22.990000,21.850000,21.870001,17.997589,829761700
2012-06-01,21.760000,23.000000,21.400000,23.000000,19.115076,572525900
2012-07-01,22.850000,24.490000,22.000000,24.040001,19.979408,867011600
2012-08-01,23.920000,24.370001,23.590000,23.860001,19.829809,587670300
2012-09-01,23.790001,25.150000,23.629999,24.850000,20.843334,543635100
2012-10-01,24.799999,26.090000,24.799999,24.870001,20.860113,543592000
2012-11-01,24.820000,25.080000,23.549999,25.020000,20.985929,684861600
2012-12-01,25.040001,25.790001,24.629999,25.080000,21.225231,597201100
2013-01-01,25.530001,27.840000,25.330000,27.280001,23.087090,783142300
2013-02-01,27.580000,27.799999,26.790001,27.370001,23.365700,550543400
2013-03-01,27.180000,28.900000,27.150000,28.860001,24.637714,585696000
2013-04-01,28.750000,31.150000,28.639999,29.070000,24.816986,777255500
2013-05-01,28.830000,30.040001,27.230000,27.230000,23.246181,903776400
2013-06-01,27.299999,29.809999,27.120001,28.010000,24.111401,2211564500
2013-07-01,27.969999,30.430000,27.330000,29.230000,25.161594,765847900
2013-08-01,29.430000,29.450001,27.760000,28.209999,24.481594,512823000
2013-09-01,28.379999,29.270000,27.860001,28.730000,24.932873,508214700
2013-10-01,28.580000,31.350000,28.020000,30.690001,26.633827,622467800
2013-11-01,30.700001,32.500000,30.690001,31.730000,27.536373,462250400
2013-12-01,31.610001,31.930000,29.950001,30.629999,26.787552,528149100
2014-01-01,30.469999,31.420000,29.660000,30.400000,26.586399,547269600
2014-02-01,31.030001,32.410000,30.570000,32.110001,28.081888,533056600
2014-03-01,31.520000,32.959999,30.830000,32.119999,28.324873,571300000
2014-04-01,31.930000,32.689999,29.580000,31.280001,27.584122,671875400
2014-05-01,31.080000,31.580000,28.770000,29.629999,26.129078,686948500
2014-06-01,29.590000,29.920000,29.150000,29.680000,26.406458,483671600
2014-07-01,29.610001,31.309999,28.700001,28.700001,25.534548,530925600
2014-08-01,28.700001,29.670000,27.870001,29.389999,26.379141,461117900
2014-09-01,29.209999,30.840000,29.010000,29.570000,26.540701,474062800
2014-10-01,29.370001,30.200001,27.510000,29.950001,26.881775,677081200
2014-11-01,29.900000,31.639999,29.760000,31.150000,27.958838,406678200
2014-12-01,30.879999,33.119999,30.580000,31.150000,28.200983,533277200
2015-01-01,31.270000,33.500000,31.010000,31.250000,28.291517,595433100
2015-02-01,31.440001,34.970001,31.020000,34.320000,31.070877,604385000
2015-03-01,34.320000,35.450001,33.630001,34.790001,31.774239,653594300
2015-04-01,34.840000,35.529999,33.709999,33.930000,30.988789,549790900
2015-05-01,33.860001,34.990002,33.209999,34.750000,31.737703,437082900
2015-06-01,34.770000,34.919998,33.330002,33.529999,30.876839,507124700
2015-07-01,33.560001,36.459999,33.080002,36.060001,33.206650,497228800
2015-08-01,36.290001,36.299999,28.469999,33.259998,30.628202,626309600
2015-09-01,31.459999,33.959999,30.639999,31.410000,29.150627,579412900
2015-10-01,31.299999,36.070000,31.100000,33.820000,31.387270,678477400
2015-11-01,34.169998,35.250000,30.990000,32.770000,30.412802,849725200
2015-12-01,33.000000,33.830002,31.840000,32.279999,30.199854,738234000
2016-01-01,31.850000,32.240002,29.590000,30.490000,28.525202,702863500
2016-02-01,30.340000,30.900000,28.250000,29.670000,27.758045,849365300
2016-03-01,29.790001,30.610001,28.740000,29.639999,28.008762,1044271800
2016-04-01,29.440001,33.500000,29.410000,32.709999,30.909805,1183286000
2016-05-01,32.560001,34.750000,32.500000,34.700001,32.790291,611145900
2016-06-01,34.700001,35.500000,33.529999,35.209999,33.570179,575116000
2016-07-01,35.150002,37.189999,35.119999,36.889999,35.171936,350569200
2016-08-01,37.020000,37.389999,34.610001,34.799999,33.179272,479354700
2016-09-01,34.730000,34.990002,33.299999,33.869999,32.561016,398115100
2016-10-01,33.730000,34.000000,31.610001,31.709999,30.484497,396939200
2016-11-01,30.940001,33.830002,29.830000,32.139999,30.897881,740367000
2016-12-01,32.250000,33.299999,30.510000,31.700001,30.778826,570151700
