Date,Open,High,Low,Close,Adj Close,Volume
2006-01-01,56.450001,59.340000,54.200001,58.369999,44.743378,79094000
2006-02-01,58.119999,59.299999,56.200001,58.500000,44.843033,60457300
2006-03-01,58.500000,59.939999,57.060001,57.970001,44.605572,69280900
2006-04-01,58.080002,64.949997,56.580002,62.810001,48.329762,79441200
2006-05-01,63.000000,66.389999,61.750000,62.520000,48.106625,85275600
2006-06-01,62.849998,63.580002,58.849998,63.419998,48.998306,83523200
2006-07-01,64.000000,64.680000,57.450001,62.189999,48.048008,92108700
2006-08-01,62.189999,63.400002,59.500000,62.709999,48.449768,63753400
2006-09-01,63.000000,64.739998,62.189999,63.349998,49.157677,68746300
2006-10-01,63.419998,67.470001,63.330002,65.720001,50.996727,71778500
2006-11-01,65.699997,66.930000,63.630001,64.529999,50.073322,65419800
2006-12-01,64.379997,65.489998,61.799999,62.520000,48.710373,92025000
2007-01-01,62.599998,68.239998,61.849998,68.019997,52.995491,98941100
2007-02-01,68.050003,69.489998,64.750000,65.639999,51.141209,77902400
2007-03-01,64.680000,67.300003,63.450001,65.000000,50.843067,93918700
2007-04-01,65.029999,68.489998,63.650002,67.129997,52.509155,101431800
2007-05-01,66.980003,70.680000,66.980003,70.550003,55.184299,85285800
2007-06-01,70.900002,72.639999,68.849998,70.930000,55.696987,89957700
2007-07-01,71.470001,77.820000,71.400002,72.970001,57.298874,116858600
2007-08-01,73.050003,76.709999,69.000000,74.629997,58.602383,117928300
2007-09-01,74.750000,80.980003,73.110001,80.480003,63.475128,79879300
2007-10-01,80.480003,82.500000,74.940002,76.589996,60.407040,113717200
2007-11-01,75.110001,76.750000,72.599998,74.769997,58.971615,97400200
2007-12-01,74.019997,79.300003,74.019997,76.540001,60.625153,77650100
2008-01-01,76.639999,77.139999,65.199997,73.269997,58.035080,148844100
2008-02-01,73.500000,74.309998,70.360001,70.510002,55.848946,95334600
2008-03-01,69.940002,70.699997,66.139999,68.820000,54.750954,116777700
2008-04-01,69.239998,73.839996,69.239998,72.470001,57.654774,106753100
2008-05-01,72.500000,75.860001,69.500000,71.040001,56.517109,96864500
2008-06-01,70.430000,71.099998,60.509998,61.700001,49.297070,154891700
2008-07-01,60.900002,66.620003,58.869999,63.980000,51.118736,161475000
2008-08-01,64.070000,67.599998,62.650002,65.589996,52.405083,99348200
2008-09-01,66.430000,67.949997,56.150002,60.060001,48.218746,162215400
2008-10-01,59.480000,59.959999,43.279999,54.959999,44.124229,266096600
2008-11-01,54.959999,57.639999,41.759998,48.529999,38.961941,169554200
2008-12-01,47.930000,54.080002,45.049999,53.599998,43.354595,163526700
2009-01-01,53.459999,55.509998,46.939999,47.990002,38.816925,126938900
2009-02-01,47.259998,49.869999,40.099998,40.830002,33.025532,140923500
2009-03-01,40.230000,45.590000,37.400002,42.980000,35.060062,198680000
2009-04-01,42.450001,50.279999,42.060001,48.840000,39.840233,140399800
2009-05-01,49.270000,53.610001,48.660000,52.610001,42.915539,116965600
2009-06-01,53.490002,56.990002,50.439999,51.959999,42.696396,135213800
2009-07-01,52.150002,55.029999,49.000000,54.470001,44.758919,131580300
2009-08-01,54.119999,60.630001,53.669998,59.360001,48.777111,113628600
2009-09-01,59.349998,63.720001,58.599998,60.930000,50.408817,106566900
2009-10-01,60.830002,66.360001,59.310001,61.450001,50.839035,110118000
2009-11-01,61.709999,69.959999,61.430000,67.239998,55.629223,81923900
2009-12-01,68.000000,70.889999,66.750000,69.410004,57.742420,88055400
2010-01-01,70.209999,72.940002,66.500000,67.480003,56.136860,97505300
